id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
8xYvp9j7j8RCRQGsiRRujQ,la-bergamote-nyc-new-york,La Bergamote NYC,https://s3-media2.fl.yelpcdn.com/bphoto/W4QKTfqLTh3_t1GgnA7Eew/o.jpg,False,https://www.yelp.com/biz/la-bergamote-nyc-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,402,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.745044, 'longitude': -74.002863}","['pickup', 'delivery']","{'address1': '177 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['177 9th Ave', 'New York, NY 10011']}",+12126279010,(212) 627-9010,4461.894981676772,$$
aljEnhQthQwifG971tY1mA,everyman-espresso-new-york,Everyman Espresso,https://s3-media2.fl.yelpcdn.com/bphoto/bmLiIic1MytHjqQKhZmM1Q/o.jpg,False,https://www.yelp.com/biz/everyman-espresso-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,398,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7327852478612, 'longitude': -73.9883291989235}",['delivery'],"{'address1': '136 E 13th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['136 E 13th St', 'New York, NY 10003']}",+12125330524,(212) 533-0524,3081.3783535300277,$$
dEeoUUDdU_s2d0x_4MCU_A,cafe-riviera-brooklyn-2,Cafe Riviera,https://s3-media3.fl.yelpcdn.com/bphoto/XRE5NQ3T8Gv9SBhEuItINg/o.jpg,False,https://www.yelp.com/biz/cafe-riviera-brooklyn-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,121,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 40.7286629, 'longitude': -73.953337}",['delivery'],"{'address1': '830 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['830 Manhattan Ave', 'Brooklyn, NY 11222']}",+17183838450,(718) 383-8450,4310.437918127412,$
uwPfP8Eac1skrm0FG6K-UA,pomme-palais-new-york,Pomme Palais,https://s3-media3.fl.yelpcdn.com/bphoto/E5liaJQmTwiFhR0POerZkQ/o.jpg,False,https://www.yelp.com/biz/pomme-palais-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,100,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7581433, 'longitude': -73.9746727}",['delivery'],"{'address1': '30 E 51st St', 'address2': '', 'address3': 'New York Palace Hotel', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['30 E 51st St', 'New York Palace Hotel', 'New York, NY 10022']}",+12128887000,(212) 888-7000,6068.803178265961,$$
Jt4UFI2XdWb4bteMqzg3rg,le-french-dad-boulangerie-montclair,Le French Dad Boulangerie,https://s3-media3.fl.yelpcdn.com/bphoto/lvh3eJCXZj-K9x2cs_FlUA/o.jpg,False,https://www.yelp.com/biz/le-french-dad-boulangerie-montclair?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,81,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.5,"{'latitude': 40.81363, 'longitude': -74.21791}","['pickup', 'delivery']","{'address1': '10 Church St', 'address2': None, 'address3': '', 'city': 'Montclair', 'zip_code': '07042', 'country': 'US', 'state': 'NJ', 'display_address': ['10 Church St', 'Montclair, NJ 07042']}",+19737460288,(973) 746-0288,22358.409575737605,$$
gFAWNtCf_HvvMbNBmpMwcg,swiss-pastry-shoppe-scotch-plains-2,Swiss Pastry Shoppe,https://s3-media4.fl.yelpcdn.com/bphoto/a6-Kk8DOjmmS61vToKWUNg/o.jpg,False,https://www.yelp.com/biz/swiss-pastry-shoppe-scotch-plains-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,74,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.64596, 'longitude': -74.40006}",['delivery'],"{'address1': '1711 E 2nd St', 'address2': '', 'address3': '', 'city': 'Scotch Plains', 'zip_code': '07076', 'country': 'US', 'state': 'NJ', 'display_address': ['1711 E 2nd St', 'Scotch Plains, NJ 07076']}",+19083224751,(908) 322-4751,34850.16523492197,$$
_G6lH3rUyhyIxXHyQWFlag,bien-cuit-brooklyn,Bien Cuit,https://s3-media2.fl.yelpcdn.com/bphoto/z4iMJ0p0AIi3D13Fc0S_FQ/o.jpg,False,https://www.yelp.com/biz/bien-cuit-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,435,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 40.6877048, 'longitude': -73.9900535}","['pickup', 'delivery']","{'address1': '120 Smith St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['120 Smith St', 'Brooklyn, NY 11201']}",+17188520200,(718) 852-0200,2004.7238674429964,$$
5UTnfTDc9suJj2eOzm1Uvw,bakerie-brooklyn,Bakerie,https://s3-media4.fl.yelpcdn.com/bphoto/1lseP0S4uNaqlFQmEPl81Q/o.jpg,False,https://www.yelp.com/biz/bakerie-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,29,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.0,"{'latitude': 40.672062, 'longitude': -73.9393643397305}",['delivery'],"{'address1': '252 Albany Ave', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['252 Albany Ave', 'Brooklyn, NY 11213']}",+17186938248,(718) 693-8248,5935.323157047765,$$
EKjqSwmhfJFFQQxAJttotQ,the-grand-salon-and-the-bar-new-york,The Grand Salon and The Bar,https://s3-media2.fl.yelpcdn.com/bphoto/NMLDvotC-sL1LE8c2RAM-A/o.jpg,False,https://www.yelp.com/biz/the-grand-salon-and-the-bar-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,9,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.76087041889416, 'longitude': -73.97743141982164}",[],"{'address1': '28 W 53rd St', 'address2': 'Fl 2', 'address3': 'Baccarat Hotel', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['28 W 53rd St', 'Fl 2', 'Baccarat Hotel', 'New York, NY 10019']}",+12127908867,(212) 790-8867,6324.675299002228,
LlFzCkSDiDlAcFFodVJvuA,le-paris-dakar-brooklyn-3,Le Paris Dakar,https://s3-media2.fl.yelpcdn.com/bphoto/Eyib2cEFDkFRhXxVCGdQAw/o.jpg,False,https://www.yelp.com/biz/le-paris-dakar-brooklyn-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,205,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.681187643070906, 'longitude': -73.9499997}","['pickup', 'delivery']","{'address1': '518 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['518 Nostrand Ave', 'Brooklyn, NY 11216']}",+13479554100,(347) 955-4100,4606.585415935792,$$
QHYqNQhQ8NVK0RX68Y4PuQ,levain-bakery-new-york-new-york-3,"Levain Bakery - Harlem, NYC",https://s3-media2.fl.yelpcdn.com/bphoto/UNrKNNg1PqXuKw2G5knK0g/o.jpg,False,https://www.yelp.com/biz/levain-bakery-new-york-new-york-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,839,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.8049739, 'longitude': -73.9551513}","['pickup', 'delivery']","{'address1': '2167 Frederick Douglass Blvd', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2167 Frederick Douglass Blvd', 'New York, NY 10026']}",+19174643789,(917) 464-3789,11553.808019549491,$$
QvQilClGyuKFz08TBsoJNA,le-district-market-district-new-york,Le District - Market District,https://s3-media2.fl.yelpcdn.com/bphoto/9V2g0-Cmq5-i3RnMiWntCw/o.jpg,False,https://www.yelp.com/biz/le-district-market-district-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,600,"[{'alias': 'french', 'title': 'French'}, {'alias': 'grocery', 'title': 'Grocery'}]",3.5,"{'latitude': 40.7126473617984, 'longitude': -74.0157784596443}",['delivery'],"{'address1': '225 Liberty St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['225 Liberty St', 'New York, NY 10281']}",+12129818588,(212) 981-8588,1980.159842860005,$$$
TdUhTJ7hCt0uANqHIcltOA,olivier-bistro-brooklyn,Olivier Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/1adlGBswMikwpePuIShP4w/o.jpg,False,https://www.yelp.com/biz/olivier-bistro-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,371,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.6688499963761, 'longitude': -73.9896939343586}","['pickup', 'delivery']","{'address1': '469 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['469 4th Ave', 'Brooklyn, NY 11215']}",+17187686600,(718) 768-6600,4087.5961808696557,$$
FON3TceJNsTC0I0mzBwOKg,fig-and-olive-new-york-10,Fig & Olive,https://s3-media2.fl.yelpcdn.com/bphoto/yy8_p9mdkQbG1Z8mvdRBjQ/o.jpg,False,https://www.yelp.com/biz/fig-and-olive-new-york-10?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,1265,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.75938, 'longitude': -73.97558}","['pickup', 'delivery']","{'address1': '10 E 52nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['10 E 52nd St', 'New York, NY 10022']}",+12123192002,(212) 319-2002,6190.03543102274,$$$
tPeoeD9F2_BOqPLtaLExGA,cup-of-joe-coffee-company-brooklyn-2,Cup of Joe Coffee Company,https://s3-media2.fl.yelpcdn.com/bphoto/bao8smV1BqapUN9QWH-iRA/o.jpg,False,https://www.yelp.com/biz/cup-of-joe-coffee-company-brooklyn-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,57,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.629932, 'longitude': -74.022154}","['pickup', 'delivery']","{'address1': '7407 5th Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7407 5th Ave', 'Brooklyn, NY 11209']}",+17189211000,(718) 921-1000,8718.147102648796,
D6FIbzVVd0JjzGb4jxxaEQ,benys-delice-brooklyn,Beny's Delice,https://s3-media3.fl.yelpcdn.com/bphoto/lLxynEzrTUTiPfgpY52QFw/o.jpg,False,https://www.yelp.com/biz/benys-delice-brooklyn?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,138,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.6836638, 'longitude': -73.9671519}","['pickup', 'delivery']","{'address1': '903 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['903 Fulton St', 'Brooklyn, NY 11238']}",+17186221400,(718) 622-1400,3322.43742522886,$
YU7U9NPNMwpmGyt_yrCxpA,the-boogie-down-grind-bronx,The Boogie Down Grind,https://s3-media3.fl.yelpcdn.com/bphoto/Y4noCu_vyxYimKClhTd9eg/o.jpg,False,https://www.yelp.com/biz/the-boogie-down-grind-bronx?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,68,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,"{'latitude': 40.81858, 'longitude': -73.8888998329639}",['delivery'],"{'address1': '868 Hunts Point Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10474', 'country': 'US', 'state': 'NY', 'display_address': ['868 Hunts Point Ave', 'Bronx, NY 10474']}",+17189868548,(718) 986-8548,15396.383760230507,$
nHt_KvHIxR6k8ljgZzO6xA,my-ny-bakery-cafe-new-york-2,My NY Bakery Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/WIIiF92VDtn-YIn2YzOWDg/o.jpg,False,https://www.yelp.com/biz/my-ny-bakery-cafe-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,160,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 40.7882092229547, 'longitude': -73.9488946478504}","['pickup', 'delivery']","{'address1': '1565 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1565 Lexington Ave', 'New York, NY 10029']}",+12127227383,(212) 722-7383,9965.986385510412,$
8kzHrSEV34s7pbUNd8759A,zon-bakery-and-café-new-york,Zon Bakery & Café,https://s3-media4.fl.yelpcdn.com/bphoto/JzufZcVzQJikv456-McEsQ/o.jpg,False,https://www.yelp.com/biz/zon-bakery-and-caf%C3%A9-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,5,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.0,"{'latitude': 40.84464321063441, 'longitude': -73.9373917}","['pickup', 'delivery']","{'address1': '1275A Saint Nicholas Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['1275A Saint Nicholas Ave', 'New York, NY 10033']}",+19176393616,(917) 639-3616,16202.786623168162,
QUNchfxuTOOmjAXkHivYdQ,patisserie-des-ambassades-new-york,Patisserie Des Ambassades,https://s3-media2.fl.yelpcdn.com/bphoto/YrRr87GtSmnxx4PZ702c9g/o.jpg,False,https://www.yelp.com/biz/patisserie-des-ambassades-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,338,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",3.0,"{'latitude': 40.80603, 'longitude': -73.95381}","['pickup', 'delivery']","{'address1': '2200 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2200 8th Ave', 'New York, NY 10026']}",+12126660078,(212) 666-0078,11697.712939839706,$$
OkMo8pzx8RuGs16ngYBoSw,jacks-stir-brew-coffee-new-york,Jack's Stir Brew Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/3qy5kfuBdpw2oymKwID3gA/o.jpg,False,https://www.yelp.com/biz/jacks-stir-brew-coffee-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,258,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}]",4.0,"{'latitude': 40.73451, 'longitude': -74.00062}","['pickup', 'delivery']","{'address1': '138 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['138 W 10th St', 'New York, NY 10014']}",+12129290821,(212) 929-0821,3269.284583741253,$$
TTUjOo7AtHzWWHhvYgt8Tw,the-bread-stand-maplewood,The Bread Stand,https://s3-media3.fl.yelpcdn.com/bphoto/BbNgSw6elh7Vggc-z3lcCQ/o.jpg,False,https://www.yelp.com/biz/the-bread-stand-maplewood?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,123,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.7190113, 'longitude': -74.2578916}",['delivery'],"{'address1': '15 Newark Way', 'address2': None, 'address3': None, 'city': 'Maplewood', 'zip_code': '07040', 'country': 'US', 'state': 'NJ', 'display_address': ['15 Newark Way', 'Maplewood, NJ 07040']}",+19737620282,(973) 762-0282,22268.567283522792,$$
Gh7Mf1CXxhrxIWQjFdSF5w,dulce-de-leche-englewood,Dulce de Leche,https://s3-media2.fl.yelpcdn.com/bphoto/ssDK0ZpPUiQZCCAJDg8xEg/o.jpg,False,https://www.yelp.com/biz/dulce-de-leche-englewood?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,104,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,"{'latitude': 40.89557, 'longitude': -73.97699}",[],"{'address1': '55 W Palisade Ave', 'address2': '', 'address3': None, 'city': 'Englewood', 'zip_code': '07631', 'country': 'US', 'state': 'NJ', 'display_address': ['55 W Palisade Ave', 'Englewood, NJ 07631']}",+12017067000,(201) 706-7000,21189.729290967935,$$
bEec28P1CziowM9LrNkNsg,cafe-amrita-new-york,Cafe Amrita,https://s3-media4.fl.yelpcdn.com/bphoto/GNv9Vga0_aOhFcG4bgp_pA/o.jpg,False,https://www.yelp.com/biz/cafe-amrita-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,306,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 40.8011054761062, 'longitude': -73.9588342646992}","['pickup', 'delivery']","{'address1': '301 W 110th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['301 W 110th St', 'New York, NY 10025']}",+12122220683,(212) 222-0683,11048.350917104091,$$
SC8Rpw0LXhhgJ_i_r2tZhw,épicerie-boulud-new-york-6,Épicerie Boulud,https://s3-media4.fl.yelpcdn.com/bphoto/Jwty4JxW7PfXnys-42MRBA/o.jpg,False,https://www.yelp.com/biz/%C3%A9picerie-boulud-new-york-6?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,392,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.7717985283804, 'longitude': -73.9818128723341}","['pickup', 'delivery']","{'address1': '1900 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1900 Broadway', 'New York, NY 10023']}",+12125959606,(212) 595-9606,7450.166831025167,$$
yW1hMW6mKHrEkUwX68M6FQ,le-petit-parisien-new-york-3,Le Petit Parisien,https://s3-media2.fl.yelpcdn.com/bphoto/ou-9_5gB4asZmnNFlphJJg/o.jpg,False,https://www.yelp.com/biz/le-petit-parisien-new-york-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,47,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.803186, 'longitude': -73.949295}","['pickup', 'delivery']","{'address1': '151 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['151 Malcolm X Blvd', 'New York, NY 10026']}",+19172620524,(917) 262-0524,11510.230916291304,
43y93456fzLVTF7LdlZikw,la-boulangerie-forest-hills-3,La Boulangerie,https://s3-media4.fl.yelpcdn.com/bphoto/lnLe6QiaNaMz_KwAbuVoAg/o.jpg,False,https://www.yelp.com/biz/la-boulangerie-forest-hills-3?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,657,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.7191996169974, 'longitude': -73.8415304306788}","['pickup', 'delivery']","{'address1': '109-01 72nd Rd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['109-01 72nd Rd', 'Forest Hills, NY 11375']}",+13476445606,(347) 644-5606,12966.131427159185,$$
FIPGiBZOPu2DmHcTdQkt_w,orwashers-new-york-2,Orwashers,https://s3-media3.fl.yelpcdn.com/bphoto/xCcUKjZR0uh0xA8HpfDTAg/o.jpg,False,https://www.yelp.com/biz/orwashers-new-york-2?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,276,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.78469, 'longitude': -73.97759}",['delivery'],"{'address1': '440 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['440 Amsterdam Ave', 'New York, NY 10024']}",+16464617929,(646) 461-7929,8921.54514645062,$$
7YW6FGfOKG5IaSca0wW8WA,orens-coffee-new-york,Oren's Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/SjcX_j8-YYPwTtOX_X8iiw/o.jpg,False,https://www.yelp.com/biz/orens-coffee-new-york?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,170,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.8054989, 'longitude': -73.965405}","['pickup', 'delivery']","{'address1': '2882 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2882 Broadway', 'New York, NY 10025']}",+12127498779,(212) 749-8779,11385.365860433198,$
rmcuPv8ldKO5A8jd9-Y9zg,french-toast-bakery-jackson-heights,French Toast Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/qRl6DpFbuZwFvcBwe1NHSw/o.jpg,False,https://www.yelp.com/biz/french-toast-bakery-jackson-heights?adjust_creative=Mra4JCUPAsrzN2f8nCOuQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Mra4JCUPAsrzN2f8nCOuQg,83,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.746355, 'longitude': -73.895131}","['pickup', 'delivery']","{'address1': '70-06 Roosevelt Ave', 'address2': None, 'address3': None, 'city': 'Jackson Heights', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['70-06 Roosevelt Ave', 'Jackson Heights, NY 11372']}",+17184409182,(718) 440-9182,9514.15388052581,$
